DIGNIDAD_CODIGO|DIGNIDAD_NOMBRE|PROVINCIA_CODIGO|PROVINCIA_NOMBRE|CANTON_CODIGO|CANTON_NOMBRE|CIRCUNSCRIPCION_CODIGO|CICUNSCRIPCION_NOMBRE|CIRCUNSCRIPCION|PARROQUIA_CODIGO|PARROQUIA_NOMBRE|JUNTA_SEXO|CANDIDATO_CODIGO|SUFRAGANTES|BLANCOS|NULOS|VOTOS|CANDIDATO_NOMBRE|OP_CODIGO|OP_NOMBRE
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7455.0|EL RECREO|F|3455.0|16081.0|894.0|1843.0|3054.0|DALTON RAFAEL NARVAEZ MENDIETA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7455.0|EL RECREO|M|3455.0|12774.0|777.0|1305.0|2557.0|DALTON RAFAEL NARVAEZ MENDIETA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7515.0|DIVINO NIÑO|F|3455.0|10708.0|630.0|1005.0|3256.0|DALTON RAFAEL NARVAEZ MENDIETA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7515.0|DIVINO NIÑO|M|3455.0|7997.0|456.0|822.0|2336.0|DALTON RAFAEL NARVAEZ MENDIETA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|835.0|A.BAQUERIZO MORENO|0.0|0.0||6545.0|A.BAQUERIZO M /JUJAN|F|3576.0|8985.0|613.0|612.0|4018.0|ANGELA HERRERA MENDEZ|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|835.0|A.BAQUERIZO MORENO|0.0|0.0||6545.0|A.BAQUERIZO M /JUJAN|M|3576.0|9419.0|872.0|709.0|3775.0|ANGELA HERRERA MENDEZ|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|870.0|SANTA LUCIA|0.0|0.0||6580.0|SANTA LUCIA|F|1435.0|14460.0|1176.0|1418.0|3759.0|EDSON ALVARADO AROCA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|870.0|SANTA LUCIA|0.0|0.0||6580.0|SANTA LUCIA|M|1435.0|15566.0|1741.0|1591.0|3725.0|EDSON ALVARADO AROCA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|890.0|CRNL MARCELINO MARIDUEÑAS|0.0|0.0||6410.0|CRNL MARCELINO MARIDUENAS|F|3579.0|4347.0|201.0|293.0|1301.0|PEDRO ORELLANA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|890.0|CRNL MARCELINO MARIDUEÑAS|0.0|0.0||6410.0|CRNL MARCELINO MARIDUENAS|M|3579.0|4795.0|313.0|339.0|1431.0|PEDRO ORELLANA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|920.0|LOMAS DE SARGENTILLO|0.0|0.0||6440.0|LOMAS DE SARGENTILLO|F|1803.0|6881.0|515.0|578.0|1480.0|ELVIS ESPINOZA ESPINOZA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|920.0|LOMAS DE SARGENTILLO|0.0|0.0||6440.0|LOMAS DE SARGENTILLO|M|1803.0|7032.0|799.0|530.0|1597.0|ELVIS ESPINOZA ESPINOZA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|940.0|NOBOL / PIEDRAHITA|0.0|0.0||6460.0|NARCISA DE JESUS|F|1636.0|7982.0|447.0|694.0|1456.0|JOSE ANDRADE SANTANA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|940.0|NOBOL / PIEDRAHITA|0.0|0.0||6460.0|NARCISA DE JESUS|M|1636.0|7736.0|633.0|661.0|1253.0|JOSE ANDRADE SANTANA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|985.0|GRAL. A. ELIZALDE|0.0|0.0||6620.0|GRAL.ELIZALDE /BUCAY|F|3595.0|4578.0|189.0|317.0|1190.0|MAURICIO ROSADO MENDOZA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|985.0|GRAL. A. ELIZALDE|0.0|0.0||6620.0|GRAL.ELIZALDE /BUCAY|M|3595.0|4710.0|221.0|457.0|1296.0|MAURICIO ROSADO MENDOZA|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|986.0|ISIDRO AYORA|0.0|0.0||6710.0|ISIDRO AYORA|F|1608.0|4495.0|157.0|311.0|1009.0|RITA YEANNETTE MUÑOZ MARTILLO|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|986.0|ISIDRO AYORA|0.0|0.0||6710.0|ISIDRO AYORA|M|1608.0|4700.0|276.0|299.0|874.0|RITA YEANNETTE MUÑOZ MARTILLO|534.0|6-MADERA DE GUERRERO
4.0|ALCALDE|9.0|GUAYAS|95.0|BALAO|0.0|0.0||5470.0|BALAO|F|8476.0|6813.0|372.0|553.0|195.0|LISIMACO MARTILLO LANDIVAR|644.0|ALIANZA POPULAR BALAOENSE
4.0|ALCALDE|9.0|GUAYAS|95.0|BALAO|0.0|0.0||5470.0|BALAO|M|8476.0|7287.0|529.0|555.0|260.0|LISIMACO MARTILLO LANDIVAR|644.0|ALIANZA POPULAR BALAOENSE
4.0|ALCALDE|9.0|GUAYAS|95.0|BALAO|0.0|0.0||5470.0|BALAO|F|14256.0|6813.0|372.0|553.0|819.0|JUAN VICENTE QUEZADA BRITO|666.0|ALIANZA CENTRO DEMOCRATICO - ECUATORIANO UNIDO Y PAIS
4.0|ALCALDE|9.0|GUAYAS|95.0|BALAO|0.0|0.0||5470.0|BALAO|M|14256.0|7287.0|529.0|555.0|816.0|JUAN VICENTE QUEZADA BRITO|666.0|ALIANZA CENTRO DEMOCRATICO - ECUATORIANO UNIDO Y PAIS
4.0|ALCALDE|9.0|GUAYAS|95.0|BALAO|0.0|0.0||5470.0|BALAO|F|36545.0|6813.0|372.0|553.0|20.0|GUZ GILBERT PAUTA MURILLO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|95.0|BALAO|0.0|0.0||5470.0|BALAO|M|36545.0|7287.0|529.0|555.0|29.0|GUZ GILBERT PAUTA MURILLO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||260.0|LIMONAL|F|33543.0|1308.0|125.0|177.0|6.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||260.0|LIMONAL|M|33543.0|1324.0|174.0|141.0|2.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||1855.0|JUAN BAUTISTA AGUIRRE|F|33543.0|1787.0|272.0|237.0|15.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||1855.0|JUAN BAUTISTA AGUIRRE|M|33543.0|1830.0|397.0|240.0|13.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||2105.0|LAS LOJAS|F|33543.0|2092.0|340.0|257.0|14.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||2105.0|LAS LOJAS|M|33543.0|2140.0|588.0|223.0|4.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||4500.0|EL LAUREL|F|33543.0|2788.0|483.0|317.0|2.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||4500.0|EL LAUREL|M|33543.0|2969.0|735.0|285.0|3.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||5275.0|DAULE|F|33543.0|32234.0|2913.0|3908.0|46.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||5275.0|DAULE|M|33543.0|33342.0|4272.0|3915.0|54.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||6850.0|LA AURORA|F|33543.0|11984.0|308.0|1433.0|172.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||6850.0|LA AURORA|M|33543.0|9862.0|267.0|1220.0|113.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||7425.0|MAGRO|F|33543.0|207.0|19.0|24.0|0.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|400.0|DAULE|0.0|0.0||7425.0|MAGRO|M|33543.0|154.0|15.0|17.0|0.0|CARLOS GUERRERO MENENDEZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|415.0|BALZAR|0.0|0.0||5100.0|BALZAR|F|35611.0|19785.0|1912.0|1909.0|84.0|JOHNY MEZA|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|415.0|BALZAR|0.0|0.0||5100.0|BALZAR|M|35611.0|21450.0|2716.0|1929.0|104.0|JOHNY MEZA|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0||5660.0|MILAGRO|F|28168.0|60841.0|2633.0|5245.0|237.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0||5660.0|MILAGRO|M|28168.0|58694.0|3841.0|5482.0|239.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0|CIRCUNSCRIPCION RURAL|920.0|CHOBO|F|28168.0|605.0|70.0|52.0|1.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0|CIRCUNSCRIPCION RURAL|920.0|CHOBO|M|28168.0|621.0|103.0|53.0|0.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0|CIRCUNSCRIPCION RURAL|2390.0|MARISCAL SUCRE/HUAQUES|F|28168.0|1789.0|174.0|141.0|9.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0|CIRCUNSCRIPCION RURAL|2390.0|MARISCAL SUCRE/HUAQUES|M|28168.0|1880.0|262.0|188.0|7.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0|CIRCUNSCRIPCION RURAL|3235.0|ROBERTO ASTUDILLO|F|28168.0|2503.0|204.0|194.0|10.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|420.0|MILAGRO|0.0|0.0|CIRCUNSCRIPCION RURAL|3235.0|ROBERTO ASTUDILLO|M|28168.0|2500.0|285.0|242.0|8.0|GIANNA CENTANARO QUIROZ|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||1830.0|JESUS MARIA|F|37350.0|1114.0|105.0|173.0|2.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||1830.0|JESUS MARIA|M|37350.0|1232.0|220.0|157.0|6.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3370.0|SAN CARLOS|F|37350.0|1149.0|141.0|113.0|2.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3370.0|SAN CARLOS|M|37350.0|1243.0|205.0|93.0|4.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3740.0|SANTA ROSA DE FLANDES|F|37350.0|813.0|74.0|70.0|5.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3740.0|SANTA ROSA DE FLANDES|M|37350.0|850.0|101.0|66.0|4.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3990.0|TAURA|F|37350.0|2521.0|411.0|253.0|2.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3990.0|TAURA|M|37350.0|2782.0|742.0|230.0|8.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||5675.0|NARANJAL|F|37350.0|18220.0|1110.0|1397.0|51.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||5675.0|NARANJAL|M|37350.0|18930.0|1691.0|1476.0|82.0|LUIS ARTURO CARDENAS MONCAYO|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|735.0|PLAYAS|0.0|0.0||6255.0|GRAL.VILLAMIL / PLAYAS|F|34868.0|18287.0|879.0|1328.0|17.0|PHILIPP HAESLI DELEBARRE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|735.0|PLAYAS|0.0|0.0||6255.0|GRAL.VILLAMIL / PLAYAS|M|34868.0|17998.0|1031.0|1271.0|27.0|PHILIPP HAESLI DELEBARRE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||6525.0|ELOY ALFARO /DURAN|F|24970.0|57888.0|2413.0|5377.0|88.0|JOSE JAVIER CORTEZ BONE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||6525.0|ELOY ALFARO /DURAN|M|24970.0|57169.0|3009.0|5209.0|127.0|JOSE JAVIER CORTEZ BONE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7455.0|EL RECREO|F|24970.0|16081.0|894.0|1843.0|49.0|JOSE JAVIER CORTEZ BONE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7455.0|EL RECREO|M|24970.0|12774.0|777.0|1305.0|50.0|JOSE JAVIER CORTEZ BONE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7515.0|DIVINO NIÑO|F|24970.0|10708.0|630.0|1005.0|15.0|JOSE JAVIER CORTEZ BONE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7515.0|DIVINO NIÑO|M|24970.0|7997.0|456.0|822.0|9.0|JOSE JAVIER CORTEZ BONE|50.0|MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION (META)
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||1435.0|SAN JACINTO|F|13691.0|1371.0|121.0|109.0|194.0|VICENTE GUERRERO BARZOLA|654.0|ADELANTE COLIMEÑO ADELANTE
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||1435.0|SAN JACINTO|M|13691.0|1545.0|213.0|98.0|229.0|VICENTE GUERRERO BARZOLA|654.0|ADELANTE COLIMEÑO ADELANTE
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||5365.0|COLIMES|F|13691.0|7111.0|569.0|641.0|867.0|VICENTE GUERRERO BARZOLA|654.0|ADELANTE COLIMEÑO ADELANTE
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||5365.0|COLIMES|M|13691.0|8081.0|1027.0|688.0|1029.0|VICENTE GUERRERO BARZOLA|654.0|ADELANTE COLIMEÑO ADELANTE
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||1435.0|SAN JACINTO|F|17873.0|1371.0|121.0|109.0|54.0|DAURIN PEREZ OCHOA|590.0|CREO - MST
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||1435.0|SAN JACINTO|M|17873.0|1545.0|213.0|98.0|62.0|DAURIN PEREZ OCHOA|590.0|CREO - MST
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||5365.0|COLIMES|F|17873.0|7111.0|569.0|641.0|398.0|DAURIN PEREZ OCHOA|590.0|CREO - MST
4.0|ALCALDE|9.0|GUAYAS|125.0|COLIMES|0.0|0.0||5365.0|COLIMES|M|17873.0|8081.0|1027.0|688.0|521.0|DAURIN PEREZ OCHOA|590.0|CREO - MST
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|F|7366.0|2376.0|402.0|361.0|12.0|JOSE HIDALGO|179.0|MOVIMIENTO FUERZA PRODUCTIVA EMPALMEÑA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|M|7366.0|2687.0|601.0|319.0|13.0|JOSE HIDALGO|179.0|MOVIMIENTO FUERZA PRODUCTIVA EMPALMEÑA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1640.0|EL ROSARIO|F|7366.0|1878.0|285.0|271.0|2.0|JOSE HIDALGO|179.0|MOVIMIENTO FUERZA PRODUCTIVA EMPALMEÑA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1640.0|EL ROSARIO|M|7366.0|1872.0|362.0|217.0|6.0|JOSE HIDALGO|179.0|MOVIMIENTO FUERZA PRODUCTIVA EMPALMEÑA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||6225.0|VELASCO IBARRA|F|7366.0|24682.0|2558.0|2708.0|138.0|JOSE HIDALGO|179.0|MOVIMIENTO FUERZA PRODUCTIVA EMPALMEÑA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||6225.0|VELASCO IBARRA|M|7366.0|25354.0|2968.0|2617.0|163.0|JOSE HIDALGO|179.0|MOVIMIENTO FUERZA PRODUCTIVA EMPALMEÑA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|F|12847.0|2376.0|402.0|361.0|20.0|GASTON DEFAZ GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|M|12847.0|2687.0|601.0|319.0|14.0|GASTON DEFAZ GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1640.0|EL ROSARIO|F|12847.0|1878.0|285.0|271.0|13.0|GASTON DEFAZ GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1640.0|EL ROSARIO|M|12847.0|1872.0|362.0|217.0|10.0|GASTON DEFAZ GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||6225.0|VELASCO IBARRA|F|12847.0|24682.0|2558.0|2708.0|165.0|GASTON DEFAZ GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||6225.0|VELASCO IBARRA|M|12847.0|25354.0|2968.0|2617.0|186.0|GASTON DEFAZ GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|415.0|BALZAR|0.0|0.0||5100.0|BALZAR|F|12720.0|19785.0|1912.0|1909.0|28.0|FAUSTO MIELES TOSCANO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|415.0|BALZAR|0.0|0.0||5100.0|BALZAR|M|12720.0|21450.0|2716.0|1929.0|42.0|FAUSTO MIELES TOSCANO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|735.0|PLAYAS|0.0|0.0||6255.0|GRAL.VILLAMIL / PLAYAS|F|26546.0|18287.0|879.0|1328.0|20.0|PAULO MENEZES PETITO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|735.0|PLAYAS|0.0|0.0||6255.0|GRAL.VILLAMIL / PLAYAS|M|26546.0|17998.0|1031.0|1271.0|34.0|PAULO MENEZES PETITO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|790.0|SIMON BOLIVAR|0.0|0.0||660.0|CRNEL. LORENZO GARAICOA|F|13540.0|2599.0|270.0|189.0|85.0|DENNYS ALEGRIA MANZO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|790.0|SIMON BOLIVAR|0.0|0.0||660.0|CRNEL. LORENZO GARAICOA|M|13540.0|2796.0|415.0|251.0|97.0|DENNYS ALEGRIA MANZO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|790.0|SIMON BOLIVAR|0.0|0.0||6385.0|SIMON BOLIVAR|F|13540.0|5859.0|312.0|377.0|16.0|DENNYS ALEGRIA MANZO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|790.0|SIMON BOLIVAR|0.0|0.0||6385.0|SIMON BOLIVAR|M|13540.0|6274.0|523.0|458.0|35.0|DENNYS ALEGRIA MANZO|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|890.0|CRNL MARCELINO MARIDUEÑAS|0.0|0.0||6410.0|CRNL MARCELINO MARIDUENAS|F|10158.0|4347.0|201.0|293.0|27.0|JANETH ZURITA PALACIOS|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|890.0|CRNL MARCELINO MARIDUEÑAS|0.0|0.0||6410.0|CRNL MARCELINO MARIDUENAS|M|10158.0|4795.0|313.0|339.0|41.0|JANETH ZURITA PALACIOS|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|920.0|LOMAS DE SARGENTILLO|0.0|0.0||6440.0|LOMAS DE SARGENTILLO|F|8110.0|6881.0|515.0|578.0|261.0|LUPE MORAN|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|920.0|LOMAS DE SARGENTILLO|0.0|0.0||6440.0|LOMAS DE SARGENTILLO|M|8110.0|7032.0|799.0|530.0|215.0|LUPE MORAN|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|940.0|NOBOL / PIEDRAHITA|0.0|0.0||6460.0|NARCISA DE JESUS|F|9919.0|7982.0|447.0|694.0|38.0|EDUARDO GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|940.0|NOBOL / PIEDRAHITA|0.0|0.0||6460.0|NARCISA DE JESUS|M|9919.0|7736.0|633.0|661.0|47.0|EDUARDO GARCIA|24.0|MOVIMIENTO SALUD Y TRABAJO
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|F|16999.0|2376.0|402.0|361.0|501.0|RODOLFO CANTOS|588.0|ALIANZA CREO - RENACE
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|M|16999.0|2687.0|601.0|319.0|656.0|RODOLFO CANTOS|588.0|ALIANZA CREO - RENACE
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1640.0|EL ROSARIO|F|16999.0|1878.0|285.0|271.0|201.0|RODOLFO CANTOS|588.0|ALIANZA CREO - RENACE
